# PF6 Phase 5 packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms
ARC jac_cold rand026 0.5 0 3 0.84380357500572289 0.84698084510667637 0.84539221005619969 5.5491237670248985 5.5717110115074018 0.49999999999998251 1 3.4157627629931214e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98885699999999999
ARC jac_cold rand026 0.5 1 8 1.1806625165893356 1.1851081995675383 1.1828853580784369 2.40752973113465 2.4301167370055756 0.49999999999997502 1 7.4850493602743464e-09 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97004000000000001
SUMMARY jac_warm rand026 0.5 86 86 40 46 46 0 12 0.30290899999999993 0.60359799999999986 0.46309100000000009 0.5146900000000002 0.076198999999999989 0.92415999999999998 1.060311
ARC jac_warm rand026 0.5 0 3 0.84380357500572289 0.84698084510667637 0.84539221005619969 5.5491237670248985 5.5717110115074018 0.49999999999998251 1 3.4157627629931214e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.014032
ARC jac_warm rand026 0.5 1 8 1.1806625165893356 1.1851081995675383 1.1828853580784369 2.40752973113465 2.4301167370055756 0.49999999999997502 1 7.4850493602743464e-09 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97043899999999994
SUMMARY value_cold rand027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand027 0.5 86 86 40 46 46 0 12 0.30340700000000009 0.61822399999999988 0.46829599999999982 0.51234199999999985 0.077784999999999993 0.92127400000000004 1.0831310000000001
ARC value_cold rand027 0.5 0 6 0.77485923965354575 0.79916334488988561 0.78701129227171562 1.5381775320348703 1.6696242133110577 0.49999999999999772 1 0.0001770654675220982 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0303310000000001
ARC value_cold rand027 0.5 1 11 1.2512391314473197 1.2904809801629109 1.2708600558051153 4.6806437748824203 4.8119686203889636 0.5 1 6.8352662604392536e-05 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97407400000000033
SUMMARY value_warm rand027 0.5 86 86 40 46 46 0 12 0.30805600000000022 0.61351900000000015 0.46437099999999987 0.53730400000000011 0.077553000000000025 0.95232299999999981 1.0725309999999999
ARC value_warm rand027 0.5 0 6 0.77485923965354575 0.79916334488988561 0.78701129227171562 1.5381775320348703 1.6696242133110577 0.49999999999999772 1 0.0001770654675220982 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.055569
ARC value_warm rand027 0.5 1 11 1.2512391314473197 1.2904809801629109 1.2708600558051153 4.6806437748824203 4.8119686203889636 0.5 1 6.8352662604392536e-05 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.9692850000000004
SUMMARY jac_cold rand027 0.5 86 86 40 46 46 0 12 0.28845299999999996 0.617865 0.46811800000000003 0.50707300000000022 0.077943999999999999 0.91706700000000008 1.067242
ARC jac_cold rand027 0.5 0 6 0.77485923965354575 0.79916334488988561 0.78701129227171562 1.5381775320348703 1.6696242133110577 0.49999999999999772 1 0.0001770654675220982 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98285600000000006
ARC jac_cold rand027 0.5 1 11 1.2512391314473197 1.2904809801629109 1.2708600558051153 4.6806437748824203 4.8119686203889636 0.5 1 6.8352662604392536e-05 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0014530000000001
SUMMARY jac_warm rand027 0.5 86 86 40 46 46 0 12 0.30921799999999999 0.6293160000000001 0.46508399999999978 0.51541700000000013 0.078291000000000013 0.949577 1.0731360000000001
ARC jac_warm rand027 0.5 0 6 0.77485923965354575 0.79916334488988561 0.78701129227171562 1.5381775320348703 1.6696242133110577 0.49999999999999772 1 0.0001770654675220982 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97202500000000025
ARC jac_warm rand027 0.5 1 11 1.2512391314473197 1.2904809801629109 1.2708600558051153 4.6806437748824203 4.8119686203889636 0.5 1 6.8352662604392536e-05 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0506880000000001
SUMMARY value_cold rand028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand028 0.5 108 108 52 56 56 0 12 0.37469100000000016 0.76741800000000027 0.57885299999999995 0.63734199999999996 0.097584999999999991 1.1910670000000001 1.2952580000000002
ARC value_cold rand028 0.5 0 1 0.89141792838497136 0.89659785459052621 0.89400789148774873 6.2500208546821812 6.3019519934470054 0.49999999999998929 1 1.440713900967342e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98413800000000018
ARC value_cold rand028 0.5 1 6 1.1153243252681213 1.1154478212949042 1.1153860732815128 3.1292772984994355 3.1395102304970424 0.499999999999101 2 1.5778996216301255e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51751900000000006
ARC value_cold rand028 0.5 2 7 1.1154478212949042 1.1216747405793808 1.1185612809371426 3.1084287469074576 3.1603587819630743 0.49999999999998218 2 7.9943723760508299e-09 1 19 19 10 9 9 0 5 64 3 11 0 nan nan nan nan nan nan nan nan 0.43028099999999997
ARC value_cold rand028 0.5 3 8 1.1216747405793808 1.121805345661945 1.121740043120663 3.1292787150397818 3.1395088137057163 0.49999999999914996 1 1.5722760775324189e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55438700000000019
SUMMARY value_warm rand028 0.5 108 108 52 56 56 0 12 0.3784539999999999 0.76420599999999994 0.57933299999999976 0.64973999999999987 0.097267999999999966 1.2185330000000003 1.2810679999999999
ARC value_warm rand028 0.5 0 1 0.89141792838497136 0.89659785459052621 0.89400789148774873 6.2500208546821812 6.3019519934470054 0.49999999999998929 1 1.440713900967342e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97290300000000018
ARC value_warm rand028 0.5 1 6 1.1153243252681213 1.1154478212949042 1.1153860732815128 3.1292772984994355 3.1395102304970424 0.499999999999101 2 1.5778996216301255e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.56211900000000004
ARC value_warm rand028 0.5 2 7 1.1154478212949042 1.1216747405793808 1.1185612809371426 3.1084287469074576 3.1603587819630743 0.49999999999998218 2 7.9943723760508299e-09 1 19 19 10 9 9 0 5 64 3 11 0 nan nan nan nan nan nan nan nan 0.44492499999999996
ARC value_warm rand028 0.5 3 8 1.1216747405793808 1.121805345661945 1.121740043120663 3.1292787150397818 3.1395088137057163 0.49999999999914996 1 1.5722760775324189e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51965400000000006
SUMMARY jac_cold rand028 0.5 108 108 52 56 56 0 12 0.37945099999999987 0.77245600000000014 0.580183 0.648231 0.098209999999999936 1.2110330000000005 1.2982840000000002
ARC jac_cold rand028 0.5 0 1 0.89141792838497136 0.89659785459052621 0.89400789148774873 6.2500208546821812 6.3019519934470054 0.49999999999998929 1 1.440713900967342e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0480369999999999
ARC jac_cold rand028 0.5 1 6 1.1153243252681213 1.1154478212949042 1.1153860732815128 3.1292772984994355 3.1395102304970424 0.499999999999101 2 1.5778996216301255e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51548799999999995
ARC jac_cold rand028 0.5 2 7 1.1154478212949042 1.1216747405793808 1.1185612809371426 3.1084287469074576 3.1603587819630743 0.49999999999998218 2 7.9943723760508299e-09 1 19 19 10 9 9 0 5 64 3 11 0 nan nan nan nan nan nan nan nan 0.42559600000000003
ARC jac_cold rand028 0.5 3 8 1.1216747405793808 1.121805345661945 1.121740043120663 3.1292787150397818 3.1395088137057163 0.49999999999914996 1 1.5722760775324189e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52019599999999999
SUMMARY jac_warm rand028 0.5 108 108 52 56 56 0 12 0.37441199999999997 0.77017199999999975 0.57836599999999971 0.64660100000000009 0.097465000000000038 1.1847909999999999 1.3127629999999995
ARC jac_warm rand028 0.5 0 1 0.89141792838497136 0.89659785459052621 0.89400789148774873 6.2500208546821812 6.3019519934470054 0.49999999999998929 1 1.440713900967342e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0125820000000001
ARC jac_warm rand028 0.5 1 6 1.1153243252681213 1.1154478212949042 1.1153860732815128 3.1292772984994355 3.1395102304970424 0.499999999999101 2 1.5778996216301255e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.515239
ARC jac_warm rand028 0.5 2 7 1.1154478212949042 1.1216747405793808 1.1185612809371426 3.1084287469074576 3.1603587819630743 0.49999999999998218 2 7.9943723760508299e-09 1 19 19 10 9 9 0 5 64 3 11 0 nan nan nan nan nan nan nan nan 0.44755399999999995
ARC jac_warm rand028 0.5 3 8 1.1216747405793808 1.121805345661945 1.121740043120663 3.1292787150397818 3.1395088137057163 0.49999999999914996 1 1.5722760775324189e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52217899999999995
SUMMARY value_cold rand029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand029 0.5 138 138 66 72 72 0 13 0.48598699999999984 1.003792 0.748637 0.84894500000000017 0.13112100000000002 1.5587900000000003 1.6991339999999999
ARC value_cold rand029 0.5 0 1 0.15011149444409802 0.15011266157031 0.150112078007204 6.2831843985351759 6.283192174086726 0.49999999998810946 1 3.3607480695370241e-08 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 1.014049
ARC value_cold rand029 0.5 1 6 0.97760740008768887 0.99483532170968847 0.98622136089868873 6.1483191508434416 7.4094388227260746 0.49999999999999678 1 0.01365713110873148 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 0.99909499999999984
ARC value_cold rand029 0.5 2 11 1.0052119422608765 1.0066351229529891 1.0059235326069329 3.2583423222756736 4.0032718837382877 0.49999999999992201 2 0.0078734519327736431 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52123399999999998
ARC value_cold rand029 0.5 3 12 1.0066351229529891 1.0180008838893202 1.0123180034211545 2.9764051380523915 4.2972970902704581 0.49999999999999023 2 0.0070675800613944567 1 7 7 4 3 3 0 3 64 6 32 0 nan nan nan nan nan nan nan nan 0.17106299999999999
ARC value_cold rand029 0.5 4 13 1.0180008838893202 1.0229317038455963 1.0204662938674582 3.2804859157889608 3.9962854390795153 0.5 2 0.0025014175351229483 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55248300000000006
SUMMARY value_warm rand029 0.5 138 138 66 72 72 0 13 0.47050700000000018 0.98442300000000038 0.73476699999999995 0.81186999999999987 0.12829099999999999 1.5194619999999999 1.6497299999999999
ARC value_warm rand029 0.5 0 1 0.15011149444409802 0.15011266157031 0.150112078007204 6.2831843985351759 6.283192174086726 0.49999999998810946 1 3.3607480695370241e-08 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.93577700000000019
ARC value_warm rand029 0.5 1 6 0.97760740008768887 0.99483532170968847 0.98622136089868873 6.1483191508434416 7.4094388227260746 0.49999999999999678 1 0.01365713110873148 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0040519999999999
ARC value_warm rand029 0.5 2 11 1.0052119422608765 1.0066351229529891 1.0059235326069329 3.2583423222756736 4.0032718837382877 0.49999999999992201 2 0.0078734519327736431 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55089799999999989
ARC value_warm rand029 0.5 3 12 1.0066351229529891 1.0180008838893202 1.0123180034211545 2.9764051380523915 4.2972970902704581 0.49999999999999023 2 0.0070675800613944567 1 7 7 4 3 3 0 3 64 6 32 0 nan nan nan nan nan nan nan nan 0.15757300000000002
ARC value_warm rand029 0.5 4 13 1.0180008838893202 1.0229317038455963 1.0204662938674582 3.2804859157889608 3.9962854390795153 0.5 2 0.0025014175351229483 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52089200000000002
SUMMARY jac_cold rand029 0.5 138 138 66 72 72 0 13 0.49176199999999992 0.98870800000000003 0.74356399999999978 0.85116199999999997 0.12733100000000003 1.5512079999999997 1.6901210000000009
ARC jac_cold rand029 0.5 0 1 0.15011149444409802 0.15011266157031 0.150112078007204 6.2831843985351759 6.283192174086726 0.49999999998810946 1 3.3607480695370241e-08 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.99780800000000003
ARC jac_cold rand029 0.5 1 6 0.97760740008768887 0.99483532170968847 0.98622136089868873 6.1483191508434416 7.4094388227260746 0.49999999999999678 1 0.01365713110873148 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.027682
ARC jac_cold rand029 0.5 2 11 1.0052119422608765 1.0066351229529891 1.0059235326069329 3.2583423222756736 4.0032718837382877 0.49999999999992201 2 0.0078734519327736431 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51542999999999994
ARC jac_cold rand029 0.5 3 12 1.0066351229529891 1.0180008838893202 1.0123180034211545 2.9764051380523915 4.2972970902704581 0.49999999999999023 2 0.0070675800613944567 1 7 7 4 3 3 0 3 64 6 32 0 nan nan nan nan nan nan nan nan 0.15751199999999999
ARC jac_cold rand029 0.5 4 13 1.0180008838893202 1.0229317038455963 1.0204662938674582 3.2804859157889608 3.9962854390795153 0.5 2 0.0025014175351229483 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.54289700000000007
SUMMARY jac_warm rand029 0.5 138 138 66 72 72 0 13 0.46222600000000008 0.97940900000000031 0.73250199999999999 0.8084990000000003 0.12748699999999999 1.5174279999999998 1.6317259999999998
ARC jac_warm rand029 0.5 0 1 0.15011149444409802 0.15011266157031 0.150112078007204 6.2831843985351759 6.283192174086726 0.49999999998810946 1 3.3607480695370241e-08 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.92679099999999981
ARC jac_warm rand029 0.5 1 6 0.97760740008768887 0.99483532170968847 0.98622136089868873 6.1483191508434416 7.4094388227260746 0.49999999999999678 1 0.01365713110873148 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 0.9987640000000001
ARC jac_warm rand029 0.5 2 11 1.0052119422608765 1.0066351229529891 1.0059235326069329 3.2583423222756736 4.0032718837382877 0.49999999999992201 2 0.0078734519327736431 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.53183699999999989
ARC jac_warm rand029 0.5 3 12 1.0066351229529891 1.0180008838893202 1.0123180034211545 2.9764051380523915 4.2972970902704581 0.49999999999999023 2 0.0070675800613944567 1 7 7 4 3 3 0 3 64 6 32 0 nan nan nan nan nan nan nan nan 0.17060599999999998
ARC jac_warm rand029 0.5 4 13 1.0180008838893202 1.0229317038455963 1.0204662938674582 3.2804859157889608 3.9962854390795153 0.5 2 0.0025014175351229483 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52115600000000006
SUMMARY value_cold rand030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand030 0.5 151 151 74 77 77 0 12 0.53647800000000001 1.0820740000000002 0.8220829999999999 0.96576300000000004 0.13460699999999998 1.7417219999999998 1.8414999999999999
ARC value_cold rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 2.3958839722815183e-06 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 1.0357100000000001
ARC value_cold rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 0.00028411214959065431 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.018716
ARC value_cold rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49243799999999993
ARC value_cold rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.51513600000000004
ARC value_cold rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 1.0768950207343959e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.52122199999999996
SUMMARY value_warm rand030 0.5 151 151 74 77 77 0 12 0.51428299999999971 1.0606070000000005 0.80284199999999994 0.89418999999999915 0.13388900000000001 1.6917729999999997 1.7566170000000003
ARC value_warm rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 2.3958839722815183e-06 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.93408699999999978
ARC value_warm rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 0.00028411214959065431 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97356200000000026
ARC value_warm rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.51868000000000003
ARC value_warm rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.52563999999999989
ARC value_warm rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 1.0768950207343959e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49642100000000006
SUMMARY jac_cold rand030 0.5 151 151 74 77 77 0 12 0.52386499999999991 1.0881159999999999 0.81483599999999978 0.91986900000000016 0.13413 1.7370210000000001 1.7865430000000002
ARC jac_cold rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 2.3958839722815183e-06 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 1.0137399999999996
ARC jac_cold rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 0.00028411214959065431 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96715400000000007
ARC jac_cold rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49225799999999992
ARC jac_cold rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.51601400000000008
ARC jac_cold rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 1.0768950207343959e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.53439799999999993
SUMMARY jac_warm rand030 0.5 151 151 74 77 77 0 12 0.51470499999999997 1.059364 0.80125800000000003 0.88852299999999962 0.13342699999999996 1.6805439999999998 1.7593600000000009
ARC jac_warm rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 2.3958839722815183e-06 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.92287699999999984
ARC jac_warm rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 0.00028411214959065431 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.99553800000000026
ARC jac_warm rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.50977600000000001
ARC jac_warm rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.51889099999999999
ARC jac_warm rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 1.0768950207343959e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49282199999999998
SUMMARY value_cold rand031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand031 0.5 121 121 58 63 63 0 13 0.40627699999999989 0.86043800000000015 0.65048000000000017 0.72398700000000005 0.11521000000000001 1.3285929999999999 1.4628480000000001
ARC value_cold rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 0.998027
ARC value_cold rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 2.448066522674655e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.57659199999999988
ARC value_cold rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.70129900000000001
ARC value_cold rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 7.4915141834768735e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51552299999999995
SUMMARY value_warm rand031 0.5 121 121 58 63 63 0 13 0.42338899999999968 0.86103799999999964 0.65634799999999971 0.74313200000000035 0.11443100000000005 1.3580190000000001 1.4744610000000002
ARC value_warm rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0621210000000001
ARC value_warm rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 2.448066522674655e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52292699999999992
ARC value_warm rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.70327699999999982
ARC value_warm rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 7.4915141834768735e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.54415499999999994
SUMMARY jac_cold rand031 0.5 121 121 58 63 63 0 13 0.41567100000000001 0.87059199999999959 0.65779500000000013 0.72945000000000038 0.11336999999999997 1.3511029999999999 1.4695350000000005
ARC jac_cold rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0282879999999999
ARC jac_cold rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 2.448066522674655e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52166699999999999
ARC jac_cold rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.74935999999999992
ARC jac_cold rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 7.4915141834768735e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52132299999999998
SUMMARY jac_warm rand031 0.5 121 121 58 63 63 0 13 0.40959499999999999 0.85658000000000001 0.64520600000000017 0.72648299999999977 0.11385899999999995 1.3390719999999998 1.446439
ARC jac_warm rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0026070000000002
ARC jac_warm rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 2.448066522674655e-09 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55837400000000004
ARC jac_warm rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.70059500000000019
